county,age_cat,sex,race7,pop
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,1
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,0
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,0-17,MALE,1,1502
Stanislaus County,0-17,MALE,2,91
Stanislaus County,0-17,MALE,3,23
Stanislaus County,0-17,MALE,4,147
Stanislaus County,0-17,MALE,5,26
Stanislaus County,0-17,MALE,6,145
Stanislaus County,0-17,MALE,7,1929
Stanislaus County,0-17,MALE,1,1474
Stanislaus County,0-17,MALE,2,97
Stanislaus County,0-17,MALE,3,21
Stanislaus County,0-17,MALE,4,153
Stanislaus County,0-17,MALE,5,15
Stanislaus County,0-17,MALE,6,174
Stanislaus County,0-17,MALE,7,1797
Stanislaus County,0-17,MALE,1,1540
Stanislaus County,0-17,MALE,2,106
Stanislaus County,0-17,MALE,3,20
Stanislaus County,0-17,MALE,4,162
Stanislaus County,0-17,MALE,5,12
Stanislaus County,0-17,MALE,6,111
Stanislaus County,0-17,MALE,7,1897
Stanislaus County,0-17,MALE,1,1500
Stanislaus County,0-17,MALE,2,110
Stanislaus County,0-17,MALE,3,15
Stanislaus County,0-17,MALE,4,167
Stanislaus County,0-17,MALE,5,17
Stanislaus County,0-17,MALE,6,141
Stanislaus County,0-17,MALE,7,1871
Stanislaus County,0-17,MALE,1,1288
Stanislaus County,0-17,MALE,2,98
Stanislaus County,0-17,MALE,3,12
Stanislaus County,0-17,MALE,4,176
Stanislaus County,0-17,MALE,5,13
Stanislaus County,0-17,MALE,6,148
Stanislaus County,0-17,MALE,7,2042
Stanislaus County,0-17,MALE,1,1364
Stanislaus County,0-17,MALE,2,105
Stanislaus County,0-17,MALE,3,11
Stanislaus County,0-17,MALE,4,186
Stanislaus County,0-17,MALE,5,10
Stanislaus County,0-17,MALE,6,125
Stanislaus County,0-17,MALE,7,2156
Stanislaus County,0-17,MALE,1,1355
Stanislaus County,0-17,MALE,2,85
Stanislaus County,0-17,MALE,3,12
Stanislaus County,0-17,MALE,4,184
Stanislaus County,0-17,MALE,5,14
Stanislaus County,0-17,MALE,6,125
Stanislaus County,0-17,MALE,7,2153
Stanislaus County,0-17,MALE,1,1435
Stanislaus County,0-17,MALE,2,89
Stanislaus County,0-17,MALE,3,6
Stanislaus County,0-17,MALE,4,154
Stanislaus County,0-17,MALE,5,13
Stanislaus County,0-17,MALE,6,119
Stanislaus County,0-17,MALE,7,2263
Stanislaus County,0-17,MALE,1,1402
Stanislaus County,0-17,MALE,2,88
Stanislaus County,0-17,MALE,3,15
Stanislaus County,0-17,MALE,4,202
Stanislaus County,0-17,MALE,5,15
Stanislaus County,0-17,MALE,6,158
Stanislaus County,0-17,MALE,7,2212
Stanislaus County,0-17,MALE,1,1493
Stanislaus County,0-17,MALE,2,105
Stanislaus County,0-17,MALE,3,14
Stanislaus County,0-17,MALE,4,166
Stanislaus County,0-17,MALE,5,11
Stanislaus County,0-17,MALE,6,149
Stanislaus County,0-17,MALE,7,2225
Stanislaus County,0-17,MALE,1,1509
Stanislaus County,0-17,MALE,2,109
Stanislaus County,0-17,MALE,3,10
Stanislaus County,0-17,MALE,4,202
Stanislaus County,0-17,MALE,5,12
Stanislaus County,0-17,MALE,6,142
Stanislaus County,0-17,MALE,7,2219
Stanislaus County,0-17,MALE,1,1531
Stanislaus County,0-17,MALE,2,106
Stanislaus County,0-17,MALE,3,13
Stanislaus County,0-17,MALE,4,199
Stanislaus County,0-17,MALE,5,16
Stanislaus County,0-17,MALE,6,149
Stanislaus County,0-17,MALE,7,2315
Stanislaus County,0-17,MALE,1,1364
Stanislaus County,0-17,MALE,2,83
Stanislaus County,0-17,MALE,3,18
Stanislaus County,0-17,MALE,4,156
Stanislaus County,0-17,MALE,5,13
Stanislaus County,0-17,MALE,6,155
Stanislaus County,0-17,MALE,7,2424
Stanislaus County,0-17,MALE,1,1263
Stanislaus County,0-17,MALE,2,93
Stanislaus County,0-17,MALE,3,15
Stanislaus County,0-17,MALE,4,158
Stanislaus County,0-17,MALE,5,16
Stanislaus County,0-17,MALE,6,194
Stanislaus County,0-17,MALE,7,2471
Stanislaus County,0-17,MALE,1,1268
Stanislaus County,0-17,MALE,2,96
Stanislaus County,0-17,MALE,3,7
Stanislaus County,0-17,MALE,4,158
Stanislaus County,0-17,MALE,5,17
Stanislaus County,0-17,MALE,6,186
Stanislaus County,0-17,MALE,7,2544
Stanislaus County,0-17,MALE,1,1455
Stanislaus County,0-17,MALE,2,116
Stanislaus County,0-17,MALE,3,22
Stanislaus County,0-17,MALE,4,196
Stanislaus County,0-17,MALE,5,14
Stanislaus County,0-17,MALE,6,157
Stanislaus County,0-17,MALE,7,2377
Stanislaus County,0-17,MALE,1,1390
Stanislaus County,0-17,MALE,2,136
Stanislaus County,0-17,MALE,3,21
Stanislaus County,0-17,MALE,4,197
Stanislaus County,0-17,MALE,5,18
Stanislaus County,0-17,MALE,6,144
Stanislaus County,0-17,MALE,7,2419
Stanislaus County,0-17,MALE,1,1434
Stanislaus County,0-17,MALE,2,154
Stanislaus County,0-17,MALE,3,19
Stanislaus County,0-17,MALE,4,186
Stanislaus County,0-17,MALE,5,21
Stanislaus County,0-17,MALE,6,152
Stanislaus County,0-17,MALE,7,2375
Stanislaus County,18-44,MALE,1,1462
Stanislaus County,18-44,MALE,2,149
Stanislaus County,18-44,MALE,3,14
Stanislaus County,18-44,MALE,4,194
Stanislaus County,18-44,MALE,5,23
Stanislaus County,18-44,MALE,6,150
Stanislaus County,18-44,MALE,7,2519
Stanislaus County,18-44,MALE,1,1776
Stanislaus County,18-44,MALE,2,161
Stanislaus County,18-44,MALE,3,19
Stanislaus County,18-44,MALE,4,221
Stanislaus County,18-44,MALE,5,24
Stanislaus County,18-44,MALE,6,183
Stanislaus County,18-44,MALE,7,2778
Stanislaus County,18-44,MALE,1,1671
Stanislaus County,18-44,MALE,2,156
Stanislaus County,18-44,MALE,3,14
Stanislaus County,18-44,MALE,4,210
Stanislaus County,18-44,MALE,5,22
Stanislaus County,18-44,MALE,6,178
Stanislaus County,18-44,MALE,7,2761
Stanislaus County,18-44,MALE,1,1592
Stanislaus County,18-44,MALE,2,129
Stanislaus County,18-44,MALE,3,10
Stanislaus County,18-44,MALE,4,211
Stanislaus County,18-44,MALE,5,28
Stanislaus County,18-44,MALE,6,184
Stanislaus County,18-44,MALE,7,2604
Stanislaus County,18-44,MALE,1,1551
Stanislaus County,18-44,MALE,2,151
Stanislaus County,18-44,MALE,3,16
Stanislaus County,18-44,MALE,4,194
Stanislaus County,18-44,MALE,5,28
Stanislaus County,18-44,MALE,6,169
Stanislaus County,18-44,MALE,7,2617
Stanislaus County,18-44,MALE,1,1568
Stanislaus County,18-44,MALE,2,126
Stanislaus County,18-44,MALE,3,23
Stanislaus County,18-44,MALE,4,200
Stanislaus County,18-44,MALE,5,27
Stanislaus County,18-44,MALE,6,168
Stanislaus County,18-44,MALE,7,2629
Stanislaus County,18-44,MALE,1,1485
Stanislaus County,18-44,MALE,2,136
Stanislaus County,18-44,MALE,3,23
Stanislaus County,18-44,MALE,4,197
Stanislaus County,18-44,MALE,5,24
Stanislaus County,18-44,MALE,6,149
Stanislaus County,18-44,MALE,7,2541
Stanislaus County,18-44,MALE,1,1802
Stanislaus County,18-44,MALE,2,147
Stanislaus County,18-44,MALE,3,26
Stanislaus County,18-44,MALE,4,211
Stanislaus County,18-44,MALE,5,25
Stanislaus County,18-44,MALE,6,156
Stanislaus County,18-44,MALE,7,2446
Stanislaus County,18-44,MALE,1,1732
Stanislaus County,18-44,MALE,2,186
Stanislaus County,18-44,MALE,3,36
Stanislaus County,18-44,MALE,4,209
Stanislaus County,18-44,MALE,5,35
Stanislaus County,18-44,MALE,6,175
Stanislaus County,18-44,MALE,7,2323
Stanislaus County,18-44,MALE,1,1651
Stanislaus County,18-44,MALE,2,174
Stanislaus County,18-44,MALE,3,28
Stanislaus County,18-44,MALE,4,235
Stanislaus County,18-44,MALE,5,28
Stanislaus County,18-44,MALE,6,140
Stanislaus County,18-44,MALE,7,2329
Stanislaus County,18-44,MALE,1,1755
Stanislaus County,18-44,MALE,2,164
Stanislaus County,18-44,MALE,3,30
Stanislaus County,18-44,MALE,4,210
Stanislaus County,18-44,MALE,5,28
Stanislaus County,18-44,MALE,6,158
Stanislaus County,18-44,MALE,7,2283
Stanislaus County,18-44,MALE,1,1711
Stanislaus County,18-44,MALE,2,165
Stanislaus County,18-44,MALE,3,23
Stanislaus County,18-44,MALE,4,214
Stanislaus County,18-44,MALE,5,34
Stanislaus County,18-44,MALE,6,150
Stanislaus County,18-44,MALE,7,2288
Stanislaus County,18-44,MALE,1,1545
Stanislaus County,18-44,MALE,2,146
Stanislaus County,18-44,MALE,3,27
Stanislaus County,18-44,MALE,4,172
Stanislaus County,18-44,MALE,5,31
Stanislaus County,18-44,MALE,6,114
Stanislaus County,18-44,MALE,7,1943
Stanislaus County,18-44,MALE,1,1403
Stanislaus County,18-44,MALE,2,117
Stanislaus County,18-44,MALE,3,23
Stanislaus County,18-44,MALE,4,157
Stanislaus County,18-44,MALE,5,17
Stanislaus County,18-44,MALE,6,104
Stanislaus County,18-44,MALE,7,1731
Stanislaus County,18-44,MALE,1,1372
Stanislaus County,18-44,MALE,2,89
Stanislaus County,18-44,MALE,3,22
Stanislaus County,18-44,MALE,4,157
Stanislaus County,18-44,MALE,5,22
Stanislaus County,18-44,MALE,6,98
Stanislaus County,18-44,MALE,7,1629
Stanislaus County,18-44,MALE,1,1324
Stanislaus County,18-44,MALE,2,113
Stanislaus County,18-44,MALE,3,21
Stanislaus County,18-44,MALE,4,172
Stanislaus County,18-44,MALE,5,26
Stanislaus County,18-44,MALE,6,84
Stanislaus County,18-44,MALE,7,1572
Stanislaus County,18-44,MALE,1,1294
Stanislaus County,18-44,MALE,2,128
Stanislaus County,18-44,MALE,3,13
Stanislaus County,18-44,MALE,4,188
Stanislaus County,18-44,MALE,5,25
Stanislaus County,18-44,MALE,6,70
Stanislaus County,18-44,MALE,7,1706
Stanislaus County,18-44,MALE,1,1323
Stanislaus County,18-44,MALE,2,115
Stanislaus County,18-44,MALE,3,14
Stanislaus County,18-44,MALE,4,193
Stanislaus County,18-44,MALE,5,26
Stanislaus County,18-44,MALE,6,77
Stanislaus County,18-44,MALE,7,1668
Stanislaus County,18-44,MALE,1,1305
Stanislaus County,18-44,MALE,2,114
Stanislaus County,18-44,MALE,3,23
Stanislaus County,18-44,MALE,4,204
Stanislaus County,18-44,MALE,5,19
Stanislaus County,18-44,MALE,6,79
Stanislaus County,18-44,MALE,7,1688
Stanislaus County,18-44,MALE,1,1399
Stanislaus County,18-44,MALE,2,86
Stanislaus County,18-44,MALE,3,21
Stanislaus County,18-44,MALE,4,220
Stanislaus County,18-44,MALE,5,25
Stanislaus County,18-44,MALE,6,84
Stanislaus County,18-44,MALE,7,1755
Stanislaus County,18-44,MALE,1,1507
Stanislaus County,18-44,MALE,2,87
Stanislaus County,18-44,MALE,3,9
Stanislaus County,18-44,MALE,4,211
Stanislaus County,18-44,MALE,5,34
Stanislaus County,18-44,MALE,6,91
Stanislaus County,18-44,MALE,7,1764
Stanislaus County,18-44,MALE,1,1533
Stanislaus County,18-44,MALE,2,97
Stanislaus County,18-44,MALE,3,21
Stanislaus County,18-44,MALE,4,197
Stanislaus County,18-44,MALE,5,26
Stanislaus County,18-44,MALE,6,89
Stanislaus County,18-44,MALE,7,1790
Stanislaus County,18-44,MALE,1,1472
Stanislaus County,18-44,MALE,2,79
Stanislaus County,18-44,MALE,3,21
Stanislaus County,18-44,MALE,4,178
Stanislaus County,18-44,MALE,5,30
Stanislaus County,18-44,MALE,6,82
Stanislaus County,18-44,MALE,7,1737
Stanislaus County,18-44,MALE,1,1426
Stanislaus County,18-44,MALE,2,92
Stanislaus County,18-44,MALE,3,16
Stanislaus County,18-44,MALE,4,183
Stanislaus County,18-44,MALE,5,30
Stanislaus County,18-44,MALE,6,70
Stanislaus County,18-44,MALE,7,1708
Stanislaus County,18-44,MALE,1,1433
Stanislaus County,18-44,MALE,2,98
Stanislaus County,18-44,MALE,3,22
Stanislaus County,18-44,MALE,4,181
Stanislaus County,18-44,MALE,5,24
Stanislaus County,18-44,MALE,6,75
Stanislaus County,18-44,MALE,7,1654
Stanislaus County,18-44,MALE,1,1441
Stanislaus County,18-44,MALE,2,81
Stanislaus County,18-44,MALE,3,20
Stanislaus County,18-44,MALE,4,160
Stanislaus County,18-44,MALE,5,24
Stanislaus County,18-44,MALE,6,69
Stanislaus County,18-44,MALE,7,1584
Stanislaus County,18-44,MALE,1,1338
Stanislaus County,18-44,MALE,2,91
Stanislaus County,18-44,MALE,3,10
Stanislaus County,18-44,MALE,4,160
Stanislaus County,18-44,MALE,5,27
Stanislaus County,18-44,MALE,6,78
Stanislaus County,18-44,MALE,7,1610
Stanislaus County,45-64,MALE,1,1256
Stanislaus County,45-64,MALE,2,71
Stanislaus County,45-64,MALE,3,14
Stanislaus County,45-64,MALE,4,168
Stanislaus County,45-64,MALE,5,19
Stanislaus County,45-64,MALE,6,76
Stanislaus County,45-64,MALE,7,1611
Stanislaus County,45-64,MALE,1,1242
Stanislaus County,45-64,MALE,2,68
Stanislaus County,45-64,MALE,3,24
Stanislaus County,45-64,MALE,4,150
Stanislaus County,45-64,MALE,5,35
Stanislaus County,45-64,MALE,6,67
Stanislaus County,45-64,MALE,7,1553
Stanislaus County,45-64,MALE,1,1240
Stanislaus County,45-64,MALE,2,71
Stanislaus County,45-64,MALE,3,20
Stanislaus County,45-64,MALE,4,169
Stanislaus County,45-64,MALE,5,19
Stanislaus County,45-64,MALE,6,59
Stanislaus County,45-64,MALE,7,1592
Stanislaus County,45-64,MALE,1,1254
Stanislaus County,45-64,MALE,2,55
Stanislaus County,45-64,MALE,3,20
Stanislaus County,45-64,MALE,4,162
Stanislaus County,45-64,MALE,5,23
Stanislaus County,45-64,MALE,6,52
Stanislaus County,45-64,MALE,7,1518
Stanislaus County,45-64,MALE,1,1257
Stanislaus County,45-64,MALE,2,85
Stanislaus County,45-64,MALE,3,20
Stanislaus County,45-64,MALE,4,164
Stanislaus County,45-64,MALE,5,16
Stanislaus County,45-64,MALE,6,57
Stanislaus County,45-64,MALE,7,1414
Stanislaus County,45-64,MALE,1,1381
Stanislaus County,45-64,MALE,2,86
Stanislaus County,45-64,MALE,3,18
Stanislaus County,45-64,MALE,4,175
Stanislaus County,45-64,MALE,5,27
Stanislaus County,45-64,MALE,6,51
Stanislaus County,45-64,MALE,7,1442
Stanislaus County,45-64,MALE,1,1380
Stanislaus County,45-64,MALE,2,102
Stanislaus County,45-64,MALE,3,14
Stanislaus County,45-64,MALE,4,194
Stanislaus County,45-64,MALE,5,24
Stanislaus County,45-64,MALE,6,68
Stanislaus County,45-64,MALE,7,1414
Stanislaus County,45-64,MALE,1,1527
Stanislaus County,45-64,MALE,2,101
Stanislaus County,45-64,MALE,3,17
Stanislaus County,45-64,MALE,4,171
Stanislaus County,45-64,MALE,5,26
Stanislaus County,45-64,MALE,6,83
Stanislaus County,45-64,MALE,7,1421
Stanislaus County,45-64,MALE,1,1449
Stanislaus County,45-64,MALE,2,71
Stanislaus County,45-64,MALE,3,21
Stanislaus County,45-64,MALE,4,180
Stanislaus County,45-64,MALE,5,21
Stanislaus County,45-64,MALE,6,63
Stanislaus County,45-64,MALE,7,1325
Stanislaus County,45-64,MALE,1,1392
Stanislaus County,45-64,MALE,2,81
Stanislaus County,45-64,MALE,3,20
Stanislaus County,45-64,MALE,4,169
Stanislaus County,45-64,MALE,5,16
Stanislaus County,45-64,MALE,6,46
Stanislaus County,45-64,MALE,7,1323
Stanislaus County,45-64,MALE,1,1401
Stanislaus County,45-64,MALE,2,83
Stanislaus County,45-64,MALE,3,20
Stanislaus County,45-64,MALE,4,141
Stanislaus County,45-64,MALE,5,11
Stanislaus County,45-64,MALE,6,52
Stanislaus County,45-64,MALE,7,1320
Stanislaus County,45-64,MALE,1,1466
Stanislaus County,45-64,MALE,2,76
Stanislaus County,45-64,MALE,3,20
Stanislaus County,45-64,MALE,4,170
Stanislaus County,45-64,MALE,5,20
Stanislaus County,45-64,MALE,6,57
Stanislaus County,45-64,MALE,7,1241
Stanislaus County,45-64,MALE,1,1540
Stanislaus County,45-64,MALE,2,102
Stanislaus County,45-64,MALE,3,23
Stanislaus County,45-64,MALE,4,157
Stanislaus County,45-64,MALE,5,27
Stanislaus County,45-64,MALE,6,56
Stanislaus County,45-64,MALE,7,1232
Stanislaus County,45-64,MALE,1,1625
Stanislaus County,45-64,MALE,2,116
Stanislaus County,45-64,MALE,3,19
Stanislaus County,45-64,MALE,4,153
Stanislaus County,45-64,MALE,5,24
Stanislaus County,45-64,MALE,6,52
Stanislaus County,45-64,MALE,7,1129
Stanislaus County,45-64,MALE,1,1564
Stanislaus County,45-64,MALE,2,111
Stanislaus County,45-64,MALE,3,21
Stanislaus County,45-64,MALE,4,168
Stanislaus County,45-64,MALE,5,26
Stanislaus County,45-64,MALE,6,58
Stanislaus County,45-64,MALE,7,1131
Stanislaus County,45-64,MALE,1,1649
Stanislaus County,45-64,MALE,2,92
Stanislaus County,45-64,MALE,3,29
Stanislaus County,45-64,MALE,4,152
Stanislaus County,45-64,MALE,5,20
Stanislaus County,45-64,MALE,6,63
Stanislaus County,45-64,MALE,7,1121
Stanislaus County,45-64,MALE,1,1785
Stanislaus County,45-64,MALE,2,117
Stanislaus County,45-64,MALE,3,23
Stanislaus County,45-64,MALE,4,166
Stanislaus County,45-64,MALE,5,30
Stanislaus County,45-64,MALE,6,68
Stanislaus County,45-64,MALE,7,1031
Stanislaus County,45-64,MALE,1,1777
Stanislaus County,45-64,MALE,2,84
Stanislaus County,45-64,MALE,3,35
Stanislaus County,45-64,MALE,4,161
Stanislaus County,45-64,MALE,5,22
Stanislaus County,45-64,MALE,6,72
Stanislaus County,45-64,MALE,7,1007
Stanislaus County,45-64,MALE,1,1581
Stanislaus County,45-64,MALE,2,76
Stanislaus County,45-64,MALE,3,21
Stanislaus County,45-64,MALE,4,133
Stanislaus County,45-64,MALE,5,16
Stanislaus County,45-64,MALE,6,43
Stanislaus County,45-64,MALE,7,919
Stanislaus County,45-64,MALE,1,1628
Stanislaus County,45-64,MALE,2,91
Stanislaus County,45-64,MALE,3,31
Stanislaus County,45-64,MALE,4,146
Stanislaus County,45-64,MALE,5,29
Stanislaus County,45-64,MALE,6,54
Stanislaus County,45-64,MALE,7,890
Stanislaus County,65+,MALE,1,1664
Stanislaus County,65+,MALE,2,85
Stanislaus County,65+,MALE,3,21
Stanislaus County,65+,MALE,4,126
Stanislaus County,65+,MALE,5,27
Stanislaus County,65+,MALE,6,42
Stanislaus County,65+,MALE,7,790
Stanislaus County,65+,MALE,1,1580
Stanislaus County,65+,MALE,2,72
Stanislaus County,65+,MALE,3,16
Stanislaus County,65+,MALE,4,132
Stanislaus County,65+,MALE,5,15
Stanislaus County,65+,MALE,6,47
Stanislaus County,65+,MALE,7,791
Stanislaus County,65+,MALE,1,1543
Stanislaus County,65+,MALE,2,59
Stanislaus County,65+,MALE,3,24
Stanislaus County,65+,MALE,4,146
Stanislaus County,65+,MALE,5,20
Stanislaus County,65+,MALE,6,39
Stanislaus County,65+,MALE,7,709
Stanislaus County,65+,MALE,1,1457
Stanislaus County,65+,MALE,2,83
Stanislaus County,65+,MALE,3,22
Stanislaus County,65+,MALE,4,135
Stanislaus County,65+,MALE,5,20
Stanislaus County,65+,MALE,6,47
Stanislaus County,65+,MALE,7,692
Stanislaus County,65+,MALE,1,1485
Stanislaus County,65+,MALE,2,69
Stanislaus County,65+,MALE,3,22
Stanislaus County,65+,MALE,4,127
Stanislaus County,65+,MALE,5,19
Stanislaus County,65+,MALE,6,41
Stanislaus County,65+,MALE,7,641
Stanislaus County,65+,MALE,1,1382
Stanislaus County,65+,MALE,2,63
Stanislaus County,65+,MALE,3,20
Stanislaus County,65+,MALE,4,105
Stanislaus County,65+,MALE,5,14
Stanislaus County,65+,MALE,6,39
Stanislaus County,65+,MALE,7,579
Stanislaus County,65+,MALE,1,1293
Stanislaus County,65+,MALE,2,48
Stanislaus County,65+,MALE,3,19
Stanislaus County,65+,MALE,4,106
Stanislaus County,65+,MALE,5,15
Stanislaus County,65+,MALE,6,41
Stanislaus County,65+,MALE,7,512
Stanislaus County,65+,MALE,1,1213
Stanislaus County,65+,MALE,2,55
Stanislaus County,65+,MALE,3,16
Stanislaus County,65+,MALE,4,111
Stanislaus County,65+,MALE,5,14
Stanislaus County,65+,MALE,6,34
Stanislaus County,65+,MALE,7,529
Stanislaus County,65+,MALE,1,1141
Stanislaus County,65+,MALE,2,51
Stanislaus County,65+,MALE,3,17
Stanislaus County,65+,MALE,4,85
Stanislaus County,65+,MALE,5,8
Stanislaus County,65+,MALE,6,33
Stanislaus County,65+,MALE,7,436
Stanislaus County,65+,MALE,1,1221
Stanislaus County,65+,MALE,2,34
Stanislaus County,65+,MALE,3,15
Stanislaus County,65+,MALE,4,84
Stanislaus County,65+,MALE,5,12
Stanislaus County,65+,MALE,6,38
Stanislaus County,65+,MALE,7,377
Stanislaus County,65+,MALE,1,1136
Stanislaus County,65+,MALE,2,31
Stanislaus County,65+,MALE,3,18
Stanislaus County,65+,MALE,4,72
Stanislaus County,65+,MALE,5,9
Stanislaus County,65+,MALE,6,19
Stanislaus County,65+,MALE,7,367
Stanislaus County,65+,MALE,1,903
Stanislaus County,65+,MALE,2,26
Stanislaus County,65+,MALE,3,12
Stanislaus County,65+,MALE,4,88
Stanislaus County,65+,MALE,5,8
Stanislaus County,65+,MALE,6,24
Stanislaus County,65+,MALE,7,356
Stanislaus County,65+,MALE,1,872
Stanislaus County,65+,MALE,2,27
Stanislaus County,65+,MALE,3,15
Stanislaus County,65+,MALE,4,83
Stanislaus County,65+,MALE,5,4
Stanislaus County,65+,MALE,6,33
Stanislaus County,65+,MALE,7,307
Stanislaus County,65+,MALE,1,844
Stanislaus County,65+,MALE,2,24
Stanislaus County,65+,MALE,3,12
Stanislaus County,65+,MALE,4,58
Stanislaus County,65+,MALE,5,6
Stanislaus County,65+,MALE,6,17
Stanislaus County,65+,MALE,7,281
Stanislaus County,65+,MALE,1,729
Stanislaus County,65+,MALE,2,24
Stanislaus County,65+,MALE,3,9
Stanislaus County,65+,MALE,4,53
Stanislaus County,65+,MALE,5,10
Stanislaus County,65+,MALE,6,18
Stanislaus County,65+,MALE,7,213
Stanislaus County,65+,MALE,1,625
Stanislaus County,65+,MALE,2,16
Stanislaus County,65+,MALE,3,4
Stanislaus County,65+,MALE,4,58
Stanislaus County,65+,MALE,5,4
Stanislaus County,65+,MALE,6,23
Stanislaus County,65+,MALE,7,203
Stanislaus County,65+,MALE,1,568
Stanislaus County,65+,MALE,2,13
Stanislaus County,65+,MALE,3,1
Stanislaus County,65+,MALE,4,44
Stanislaus County,65+,MALE,5,7
Stanislaus County,65+,MALE,6,21
Stanislaus County,65+,MALE,7,171
Stanislaus County,65+,MALE,1,521
Stanislaus County,65+,MALE,2,17
Stanislaus County,65+,MALE,3,5
Stanislaus County,65+,MALE,4,50
Stanislaus County,65+,MALE,5,2
Stanislaus County,65+,MALE,6,19
Stanislaus County,65+,MALE,7,158
