county,age_cat,sex,race7,pop
Riverside County,18-49,MALE,2,977
Riverside County,18-49,MALE,3,93
Riverside County,18-49,MALE,4,907
Riverside County,18-49,MALE,5,43
Riverside County,18-49,MALE,6,284
Riverside County,18-49,MALE,7,8158
Riverside County,18-49,MALE,1,5157
Riverside County,18-49,MALE,2,877
Riverside County,18-49,MALE,3,99
Riverside County,18-49,MALE,4,903
Riverside County,18-49,MALE,5,41
Riverside County,18-49,MALE,6,257
Riverside County,18-49,MALE,7,7927
Riverside County,18-49,MALE,1,5233
Riverside County,18-49,MALE,2,972
Riverside County,18-49,MALE,3,96
Riverside County,18-49,MALE,4,854
Riverside County,18-49,MALE,5,62
Riverside County,18-49,MALE,6,266
Riverside County,18-49,MALE,7,7977
Riverside County,18-49,MALE,1,5062
Riverside County,18-49,MALE,2,861
Riverside County,18-49,MALE,3,73
Riverside County,18-49,MALE,4,892
Riverside County,18-49,MALE,5,54
Riverside County,18-49,MALE,6,265
Riverside County,18-49,MALE,7,7755
Riverside County,18-49,MALE,1,4776
Riverside County,18-49,MALE,2,860
Riverside County,18-49,MALE,3,66
Riverside County,18-49,MALE,4,832
Riverside County,18-49,MALE,5,55
Riverside County,18-49,MALE,6,261
Riverside County,18-49,MALE,7,7412
Riverside County,18-49,MALE,1,4759
Riverside County,18-49,MALE,2,834
Riverside County,18-49,MALE,3,72
Riverside County,18-49,MALE,4,869
Riverside County,18-49,MALE,5,46
Riverside County,18-49,MALE,6,256
Riverside County,18-49,MALE,7,7116
Riverside County,18-49,MALE,1,4652
Riverside County,18-49,MALE,2,822
Riverside County,18-49,MALE,3,75
Riverside County,18-49,MALE,4,862
Riverside County,18-49,MALE,5,38
Riverside County,18-49,MALE,6,237
Riverside County,18-49,MALE,7,7356
Riverside County,18-49,MALE,1,4680
Riverside County,18-49,MALE,2,876
Riverside County,18-49,MALE,3,65
Riverside County,18-49,MALE,4,959
Riverside County,18-49,MALE,5,45
Riverside County,18-49,MALE,6,252
Riverside County,18-49,MALE,7,7089
Riverside County,18-49,MALE,1,4970
Riverside County,18-49,MALE,2,924
Riverside County,18-49,MALE,3,85
Riverside County,18-49,MALE,4,911
Riverside County,18-49,MALE,5,51
Riverside County,18-49,MALE,6,246
Riverside County,18-49,MALE,7,7316
Riverside County,18-49,MALE,1,4947
Riverside County,18-49,MALE,2,872
Riverside County,18-49,MALE,3,66
Riverside County,18-49,MALE,4,998
Riverside County,18-49,MALE,5,44
Riverside County,18-49,MALE,6,255
Riverside County,18-49,MALE,7,7188
Riverside County,50-64,MALE,1,4940
Riverside County,50-64,MALE,2,940
Riverside County,50-64,MALE,3,64
Riverside County,50-64,MALE,4,993
Riverside County,50-64,MALE,5,43
Riverside County,50-64,MALE,6,211
Riverside County,50-64,MALE,7,7046
Riverside County,50-64,MALE,1,5401
Riverside County,50-64,MALE,2,1001
Riverside County,50-64,MALE,3,61
Riverside County,50-64,MALE,4,1089
Riverside County,50-64,MALE,5,35
Riverside County,50-64,MALE,6,221
Riverside County,50-64,MALE,7,7090
Riverside County,50-64,MALE,1,5663
Riverside County,50-64,MALE,2,1058
Riverside County,50-64,MALE,3,70
Riverside County,50-64,MALE,4,988
Riverside County,50-64,MALE,5,46
Riverside County,50-64,MALE,6,197
Riverside County,50-64,MALE,7,7146
Riverside County,50-64,MALE,1,5907
Riverside County,50-64,MALE,2,1059
Riverside County,50-64,MALE,3,63
Riverside County,50-64,MALE,4,1041
Riverside County,50-64,MALE,5,55
Riverside County,50-64,MALE,6,215
Riverside County,50-64,MALE,7,7289
Riverside County,50-64,MALE,1,5778
Riverside County,50-64,MALE,2,1052
Riverside County,50-64,MALE,3,75
Riverside County,50-64,MALE,4,967
Riverside County,50-64,MALE,5,44
Riverside County,50-64,MALE,6,205
Riverside County,50-64,MALE,7,7202
Riverside County,50-64,MALE,1,5437
Riverside County,50-64,MALE,2,968
Riverside County,50-64,MALE,3,70
Riverside County,50-64,MALE,4,913
Riverside County,50-64,MALE,5,39
Riverside County,50-64,MALE,6,171
Riverside County,50-64,MALE,7,6849
Riverside County,50-64,MALE,1,5566
Riverside County,50-64,MALE,2,980
Riverside County,50-64,MALE,3,75
Riverside County,50-64,MALE,4,928
Riverside County,50-64,MALE,5,45
Riverside County,50-64,MALE,6,192
Riverside County,50-64,MALE,7,6589
Riverside County,50-64,MALE,1,5852
Riverside County,50-64,MALE,2,1046
Riverside County,50-64,MALE,3,88
Riverside County,50-64,MALE,4,970
Riverside County,50-64,MALE,5,47
Riverside County,50-64,MALE,6,177
Riverside County,50-64,MALE,7,6434
Riverside County,50-64,MALE,1,6598
Riverside County,50-64,MALE,2,1051
Riverside County,50-64,MALE,3,82
Riverside County,50-64,MALE,4,988
Riverside County,50-64,MALE,5,47
Riverside County,50-64,MALE,6,192
Riverside County,50-64,MALE,7,6512
Riverside County,50-64,MALE,1,6723
Riverside County,50-64,MALE,2,1077
Riverside County,50-64,MALE,3,99
Riverside County,50-64,MALE,4,930
Riverside County,50-64,MALE,5,37
Riverside County,50-64,MALE,6,186
Riverside County,50-64,MALE,7,6047
Riverside County,50-64,MALE,1,7081
Riverside County,50-64,MALE,2,1049
Riverside County,50-64,MALE,3,89
Riverside County,50-64,MALE,4,951
Riverside County,50-64,MALE,5,40
Riverside County,50-64,MALE,6,208
Riverside County,50-64,MALE,7,5585
Riverside County,50-64,MALE,1,7173
Riverside County,50-64,MALE,2,978
Riverside County,50-64,MALE,3,90
Riverside County,50-64,MALE,4,931
Riverside County,50-64,MALE,5,47
Riverside County,50-64,MALE,6,189
Riverside County,50-64,MALE,7,5383
Riverside County,50-64,MALE,1,7425
Riverside County,50-64,MALE,2,1066
Riverside County,50-64,MALE,3,109
Riverside County,50-64,MALE,4,966
Riverside County,50-64,MALE,5,45
Riverside County,50-64,MALE,6,196
Riverside County,50-64,MALE,7,5265
Riverside County,50-64,MALE,1,7766
Riverside County,50-64,MALE,2,1000
Riverside County,50-64,MALE,3,94
Riverside County,50-64,MALE,4,951
Riverside County,50-64,MALE,5,43
Riverside County,50-64,MALE,6,169
Riverside County,50-64,MALE,7,5083
Riverside County,50-64,MALE,1,7672
Riverside County,50-64,MALE,2,966
Riverside County,50-64,MALE,3,95
Riverside County,50-64,MALE,4,923
Riverside County,50-64,MALE,5,41
Riverside County,50-64,MALE,6,153
Riverside County,50-64,MALE,7,4520
Riverside County,65+,MALE,1,7560
Riverside County,65+,MALE,2,863
Riverside County,65+,MALE,3,94
Riverside County,65+,MALE,4,889
Riverside County,65+,MALE,5,41
Riverside County,65+,MALE,6,162
Riverside County,65+,MALE,7,4374
Riverside County,65+,MALE,1,7435
Riverside County,65+,MALE,2,839
Riverside County,65+,MALE,3,79
Riverside County,65+,MALE,4,921
Riverside County,65+,MALE,5,37
Riverside County,65+,MALE,6,141
Riverside County,65+,MALE,7,4119
Riverside County,65+,MALE,1,7392
Riverside County,65+,MALE,2,805
Riverside County,65+,MALE,3,103
Riverside County,65+,MALE,4,878
Riverside County,65+,MALE,5,34
Riverside County,65+,MALE,6,146
Riverside County,65+,MALE,7,3974
Riverside County,65+,MALE,1,7207
Riverside County,65+,MALE,2,769
Riverside County,65+,MALE,3,70
Riverside County,65+,MALE,4,868
Riverside County,65+,MALE,5,27
Riverside County,65+,MALE,6,143
Riverside County,65+,MALE,7,3859
Riverside County,65+,MALE,1,6829
Riverside County,65+,MALE,2,704
Riverside County,65+,MALE,3,56
Riverside County,65+,MALE,4,800
Riverside County,65+,MALE,5,41
Riverside County,65+,MALE,6,123
Riverside County,65+,MALE,7,3456
Riverside County,65+,MALE,1,6650
Riverside County,65+,MALE,2,586
Riverside County,65+,MALE,3,60
Riverside County,65+,MALE,4,811
Riverside County,65+,MALE,5,17
Riverside County,65+,MALE,6,107
Riverside County,65+,MALE,7,2931
Riverside County,65+,MALE,1,6357
Riverside County,65+,MALE,2,505
Riverside County,65+,MALE,3,54
Riverside County,65+,MALE,4,703
Riverside County,65+,MALE,5,19
Riverside County,65+,MALE,6,118
Riverside County,65+,MALE,7,2740
Riverside County,65+,MALE,1,6146
Riverside County,65+,MALE,2,502
Riverside County,65+,MALE,3,55
Riverside County,65+,MALE,4,657
Riverside County,65+,MALE,5,15
Riverside County,65+,MALE,6,89
Riverside County,65+,MALE,7,2579
Riverside County,65+,MALE,1,5913
Riverside County,65+,MALE,2,497
Riverside County,65+,MALE,3,45
Riverside County,65+,MALE,4,683
Riverside County,65+,MALE,5,17
Riverside County,65+,MALE,6,88
Riverside County,65+,MALE,7,2435
Riverside County,65+,MALE,1,5770
Riverside County,65+,MALE,2,479
Riverside County,65+,MALE,3,55
Riverside County,65+,MALE,4,637
Riverside County,65+,MALE,5,27
Riverside County,65+,MALE,6,78
Riverside County,65+,MALE,7,2224
Riverside County,65+,MALE,1,5909
Riverside County,65+,MALE,2,463
Riverside County,65+,MALE,3,48
Riverside County,65+,MALE,4,576
Riverside County,65+,MALE,5,15
Riverside County,65+,MALE,6,67
Riverside County,65+,MALE,7,2085
Riverside County,65+,MALE,1,6010
Riverside County,65+,MALE,2,376
Riverside County,65+,MALE,3,58
Riverside County,65+,MALE,4,506
Riverside County,65+,MALE,5,13
Riverside County,65+,MALE,6,77
Riverside County,65+,MALE,7,1895
Riverside County,65+,MALE,1,4738
Riverside County,65+,MALE,2,286
Riverside County,65+,MALE,3,32
Riverside County,65+,MALE,4,411
Riverside County,65+,MALE,5,13
Riverside County,65+,MALE,6,66
Riverside County,65+,MALE,7,1640
Riverside County,65+,MALE,1,4514
Riverside County,65+,MALE,2,304
Riverside County,65+,MALE,3,47
Riverside County,65+,MALE,4,451
Riverside County,65+,MALE,5,13
Riverside County,65+,MALE,6,60
Riverside County,65+,MALE,7,1485
Riverside County,65+,MALE,1,4399
Riverside County,65+,MALE,2,292
Riverside County,65+,MALE,3,39
Riverside County,65+,MALE,4,369
Riverside County,65+,MALE,5,7
Riverside County,65+,MALE,6,57
Riverside County,65+,MALE,7,1274
Riverside County,65+,MALE,1,4271
Riverside County,65+,MALE,2,250
Riverside County,65+,MALE,3,35
Riverside County,65+,MALE,4,342
Riverside County,65+,MALE,5,12
Riverside County,65+,MALE,6,53
Riverside County,65+,MALE,7,1172
Riverside County,65+,MALE,1,3592
Riverside County,65+,MALE,2,218
Riverside County,65+,MALE,3,28
Riverside County,65+,MALE,4,315
Riverside County,65+,MALE,5,9
Riverside County,65+,MALE,6,46
Riverside County,65+,MALE,7,1056
Riverside County,65+,MALE,1,3170
Riverside County,65+,MALE,2,243
Riverside County,65+,MALE,3,30
Riverside County,65+,MALE,4,309
Riverside County,65+,MALE,5,9
Riverside County,65+,MALE,6,35
Riverside County,65+,MALE,7,916
Riverside County,65+,MALE,1,3092
Riverside County,65+,MALE,2,175
Riverside County,65+,MALE,3,7
Riverside County,65+,MALE,4,289
Riverside County,65+,MALE,5,9
Riverside County,65+,MALE,6,49
Riverside County,65+,MALE,7,791
Riverside County,65+,MALE,1,2660
Riverside County,65+,MALE,2,196
Riverside County,65+,MALE,3,21
Riverside County,65+,MALE,4,221
Riverside County,65+,MALE,5,5
Riverside County,65+,MALE,6,26
Riverside County,65+,MALE,7,740
Riverside County,65+,MALE,1,2570
Riverside County,65+,MALE,2,112
Riverside County,65+,MALE,3,22
Riverside County,65+,MALE,4,181
Riverside County,65+,MALE,5,10
Riverside County,65+,MALE,6,24
Riverside County,65+,MALE,7,704
Riverside County,65+,MALE,1,2222
Riverside County,65+,MALE,2,137
Riverside County,65+,MALE,3,16
Riverside County,65+,MALE,4,164
Riverside County,65+,MALE,5,8
Riverside County,65+,MALE,6,27
Riverside County,65+,MALE,7,626
Riverside County,65+,MALE,1,1976
Riverside County,65+,MALE,2,93
Riverside County,65+,MALE,3,7
Riverside County,65+,MALE,4,166
Riverside County,65+,MALE,5,5
Riverside County,65+,MALE,6,22
Riverside County,65+,MALE,7,544
Riverside County,65+,MALE,1,1762
Riverside County,65+,MALE,2,102
Riverside County,65+,MALE,3,15
Riverside County,65+,MALE,4,157
Riverside County,65+,MALE,5,7
Riverside County,65+,MALE,6,30
Riverside County,65+,MALE,7,430
Riverside County,65+,MALE,1,1559
Riverside County,65+,MALE,2,63
Riverside County,65+,MALE,3,3
Riverside County,65+,MALE,4,108
Riverside County,65+,MALE,5,5
Riverside County,65+,MALE,6,21
Riverside County,65+,MALE,7,349
Riverside County,65+,MALE,1,1361
Riverside County,65+,MALE,2,63
Riverside County,65+,MALE,3,3
Riverside County,65+,MALE,4,92
Riverside County,65+,MALE,5,7
Riverside County,65+,MALE,6,12
Riverside County,65+,MALE,7,348
Riverside County,65+,MALE,1,1161
Riverside County,65+,MALE,2,45
Riverside County,65+,MALE,3,6
Riverside County,65+,MALE,4,75
Riverside County,65+,MALE,5,4
Riverside County,65+,MALE,6,12
Riverside County,65+,MALE,7,289
Riverside County,65+,MALE,1,948
Riverside County,65+,MALE,2,41
Riverside County,65+,MALE,3,1
Riverside County,65+,MALE,4,58
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,9
Riverside County,65+,MALE,7,245
Riverside County,65+,MALE,1,768
Riverside County,65+,MALE,2,26
Riverside County,65+,MALE,3,3
Riverside County,65+,MALE,4,49
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,3
Riverside County,65+,MALE,7,172
Riverside County,65+,MALE,1,579
Riverside County,65+,MALE,2,11
Riverside County,65+,MALE,3,9
Riverside County,65+,MALE,4,28
Riverside County,65+,MALE,5,2
Riverside County,65+,MALE,6,5
Riverside County,65+,MALE,7,137
Riverside County,65+,MALE,1,409
Riverside County,65+,MALE,2,9
Riverside County,65+,MALE,3,4
Riverside County,65+,MALE,4,35
Riverside County,65+,MALE,5,1
Riverside County,65+,MALE,6,6
Riverside County,65+,MALE,7,89
Riverside County,65+,MALE,1,348
Riverside County,65+,MALE,2,10
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,25
Riverside County,65+,MALE,5,1
Riverside County,65+,MALE,6,4
Riverside County,65+,MALE,7,53
Riverside County,65+,MALE,1,218
Riverside County,65+,MALE,2,2
Riverside County,65+,MALE,3,1
Riverside County,65+,MALE,4,15
Riverside County,65+,MALE,5,1
Riverside County,65+,MALE,6,3
Riverside County,65+,MALE,7,56
Riverside County,65+,MALE,1,146
Riverside County,65+,MALE,2,2
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,11
Riverside County,65+,MALE,5,1
Riverside County,65+,MALE,6,1
Riverside County,65+,MALE,7,38
Riverside County,65+,MALE,1,130
Riverside County,65+,MALE,2,4
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,6
Riverside County,65+,MALE,5,1
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,35
Riverside County,65+,MALE,1,69
Riverside County,65+,MALE,2,0
Riverside County,65+,MALE,3,1
Riverside County,65+,MALE,4,3
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,2
Riverside County,65+,MALE,7,13
Riverside County,65+,MALE,1,34
Riverside County,65+,MALE,2,1
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,4
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,7
Riverside County,65+,MALE,1,12
Riverside County,65+,MALE,2,0
Riverside County,65+,MALE,3,2
Riverside County,65+,MALE,4,2
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,5
Riverside County,65+,MALE,1,7
Riverside County,65+,MALE,2,1
Riverside County,65+,MALE,3,1
Riverside County,65+,MALE,4,1
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,2
Riverside County,65+,MALE,1,0
Riverside County,65+,MALE,2,0
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,0
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,0
Riverside County,65+,MALE,1,0
Riverside County,65+,MALE,2,1
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,0
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,0
Riverside County,65+,MALE,1,0
Riverside County,65+,MALE,2,0
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,0
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,0
Riverside County,65+,MALE,1,1
Riverside County,65+,MALE,2,0
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,0
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,0
Riverside County,65+,MALE,1,0
Riverside County,65+,MALE,2,0
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,0
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,0
Riverside County,65+,MALE,1,0
Riverside County,65+,MALE,2,0
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,0
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,0
Riverside County,65+,MALE,1,2
Riverside County,65+,MALE,2,0
Riverside County,65+,MALE,3,0
Riverside County,65+,MALE,4,1
Riverside County,65+,MALE,5,0
Riverside County,65+,MALE,6,0
Riverside County,65+,MALE,7,0
Sacramento County,0-17,FEMALE,1,3768
Sacramento County,0-17,FEMALE,2,932
Sacramento County,0-17,FEMALE,3,65
Sacramento County,0-17,FEMALE,4,1068
Sacramento County,0-17,FEMALE,5,73
Sacramento County,0-17,FEMALE,6,621
Sacramento County,0-17,FEMALE,7,2468
Sacramento County,0-17,FEMALE,1,3745
Sacramento County,0-17,FEMALE,2,911
Sacramento County,0-17,FEMALE,3,51
Sacramento County,0-17,FEMALE,4,1103
Sacramento County,0-17,FEMALE,5,90
Sacramento County,0-17,FEMALE,6,681
Sacramento County,0-17,FEMALE,7,2478
Sacramento County,0-17,FEMALE,1,3683
Sacramento County,0-17,FEMALE,2,972
Sacramento County,0-17,FEMALE,3,49
Sacramento County,0-17,FEMALE,4,1123
Sacramento County,0-17,FEMALE,5,70
Sacramento County,0-17,FEMALE,6,648
Sacramento County,0-17,FEMALE,7,2438
Sacramento County,0-17,FEMALE,1,3832
Sacramento County,0-17,FEMALE,2,985
Sacramento County,0-17,FEMALE,3,57
Sacramento County,0-17,FEMALE,4,1167
Sacramento County,0-17,FEMALE,5,83
Sacramento County,0-17,FEMALE,6,613
Sacramento County,0-17,FEMALE,7,2443
Sacramento County,0-17,FEMALE,1,4016
Sacramento County,0-17,FEMALE,2,967
Sacramento County,0-17,FEMALE,3,48
Sacramento County,0-17,FEMALE,4,1120
Sacramento County,0-17,FEMALE,5,82
Sacramento County,0-17,FEMALE,6,629
Sacramento County,0-17,FEMALE,7,2430
Sacramento County,0-17,FEMALE,1,3781
Sacramento County,0-17,FEMALE,2,1041
Sacramento County,0-17,FEMALE,3,48
Sacramento County,0-17,FEMALE,4,1461
Sacramento County,0-17,FEMALE,5,86
Sacramento County,0-17,FEMALE,6,693
Sacramento County,0-17,FEMALE,7,2638
Sacramento County,0-17,FEMALE,1,3859
Sacramento County,0-17,FEMALE,2,909
Sacramento County,0-17,FEMALE,3,49
Sacramento County,0-17,FEMALE,4,1395
Sacramento County,0-17,FEMALE,5,95
Sacramento County,0-17,FEMALE,6,692
Sacramento County,0-17,FEMALE,7,2667
Sacramento County,0-17,FEMALE,1,3967
Sacramento County,0-17,FEMALE,2,952
Sacramento County,0-17,FEMALE,3,44
Sacramento County,0-17,FEMALE,4,1398
Sacramento County,0-17,FEMALE,5,92
Sacramento County,0-17,FEMALE,6,724
Sacramento County,0-17,FEMALE,7,2840
Sacramento County,0-17,FEMALE,1,3918
Sacramento County,0-17,FEMALE,2,996
Sacramento County,0-17,FEMALE,3,56
Sacramento County,0-17,FEMALE,4,1350
Sacramento County,0-17,FEMALE,5,91
Sacramento County,0-17,FEMALE,6,651
Sacramento County,0-17,FEMALE,7,2781
Sacramento County,0-17,FEMALE,1,3801
Sacramento County,0-17,FEMALE,2,951
Sacramento County,0-17,FEMALE,3,44
Sacramento County,0-17,FEMALE,4,1360
Sacramento County,0-17,FEMALE,5,80
Sacramento County,0-17,FEMALE,6,661
Sacramento County,0-17,FEMALE,7,2578
Sacramento County,0-17,FEMALE,1,3733
Sacramento County,0-17,FEMALE,2,1018
Sacramento County,0-17,FEMALE,3,54
Sacramento County,0-17,FEMALE,4,1248
Sacramento County,0-17,FEMALE,5,82
Sacramento County,0-17,FEMALE,6,614
Sacramento County,0-17,FEMALE,7,2638
Sacramento County,0-17,FEMALE,1,3774
Sacramento County,0-17,FEMALE,2,987
Sacramento County,0-17,FEMALE,3,61
Sacramento County,0-17,FEMALE,4,1308
Sacramento County,0-17,FEMALE,5,93
Sacramento County,0-17,FEMALE,6,659
Sacramento County,0-17,FEMALE,7,2648
Sacramento County,0-17,FEMALE,1,3952
Sacramento County,0-17,FEMALE,2,1086
Sacramento County,0-17,FEMALE,3,54
Sacramento County,0-17,FEMALE,4,1247
Sacramento County,0-17,FEMALE,5,91
Sacramento County,0-17,FEMALE,6,659
Sacramento County,0-17,FEMALE,7,2833
Sacramento County,0-17,FEMALE,1,3457
Sacramento County,0-17,FEMALE,2,987
Sacramento County,0-17,FEMALE,3,49
Sacramento County,0-17,FEMALE,4,1260
Sacramento County,0-17,FEMALE,5,104
Sacramento County,0-17,FEMALE,6,778
Sacramento County,0-17,FEMALE,7,3007
Sacramento County,0-17,FEMALE,1,3392
Sacramento County,0-17,FEMALE,2,1035
Sacramento County,0-17,FEMALE,3,48
Sacramento County,0-17,FEMALE,4,1345
Sacramento County,0-17,FEMALE,5,104
Sacramento County,0-17,FEMALE,6,892
Sacramento County,0-17,FEMALE,7,3165
Sacramento County,0-17,FEMALE,1,3794
Sacramento County,0-17,FEMALE,2,1126
Sacramento County,0-17,FEMALE,3,53
Sacramento County,0-17,FEMALE,4,1481
Sacramento County,0-17,FEMALE,5,95
Sacramento County,0-17,FEMALE,6,774
Sacramento County,0-17,FEMALE,7,3226
Sacramento County,0-17,FEMALE,1,3770
Sacramento County,0-17,FEMALE,2,1104
Sacramento County,0-17,FEMALE,3,55
Sacramento County,0-17,FEMALE,4,1509
Sacramento County,0-17,FEMALE,5,122
